PLT_CN,CONDID,MOG
300164416489998,1,0
300164416489998,2,0
300164417489998,1,2
300164418489998,1,2
300164419489998,2,0
300164419489998,3,0
300164420489998,1,0
300164421489998,1,0
300164422489998,1,0
300164423489998,1,0
300164424489998,1,0
300164424489998,2,2
300164425489998,1,0
300164425489998,2,2
300164426489998,2,0
300164426489998,3,0
300164427489998,3,0
300164428489998,1,2
300164429489998,1,2
300164431489998,1,2
300164432489998,1,0
300164433489998,1,2
300164434489998,1,2
300164434489998,2,0
300164435489998,1,2
300164436489998,1,2
300164437489998,1,1
300164438489998,1,0
300164440489998,1,2
300164441489998,2,2
300164442489998,1,2
300164443489998,1,2
300164443489998,2,0
300164444489998,1,2
300164444489998,2,2
300164445489998,1,2
300164446489998,1,2
300164446489998,2,0
300164447489998,1,2
300164447489998,2,2
300164448489998,1,2
300164448489998,2,0
300164449489998,1,2
300164449489998,2,2
300164450489998,1,2
300164451489998,1,2
300164452489998,1,2
300164453489998,1,1
300164454489998,1,2
300164455489998,1,0
300164455489998,2,0
300164457489998,1,2
300164458489998,1,1
300164458489998,2,2
300164459489998,1,2
300164460489998,1,0
300164460489998,2,2
300164461489998,1,0
300164461489998,2,0
300164462489998,1,2
300164464489998,1,2
300164465489998,1,2
300164466489998,2,0
300164467489998,1,2
300164467489998,2,0
300164468489998,1,2
300164469489998,1,2
300164470489998,1,0
300164470489998,2,2
300164471489998,1,0
300164472489998,1,2
300164472489998,2,2
300164473489998,1,0
300164474489998,1,0
300164474489998,3,0
300164475489998,1,2
300164476489998,1,2
300164477489998,1,0
300164477489998,2,2
300164478489998,2,0
300164479489998,1,2
300164481489998,1,2
300164482489998,1,0
300164482489998,2,0
300164482489998,4,0
300164483489998,1,0
300164483489998,2,0
300164484489998,1,0
300164485489998,1,0
300164486489998,1,2
300164487489998,1,2
300164487489998,2,0
300164488489998,1,0
300164488489998,2,2
300164489489998,1,0
300164490489998,2,0
300164491489998,1,0
300164492489998,1,0
300164493489998,1,0
300164494489998,1,0
300164495489998,1,2
300164496489998,1,2
300164497489998,1,0
300164497489998,2,0
300164498489998,1,0
300164498489998,2,2
300164499489998,1,0
300164500489998,1,2
300164501489998,1,0
300164502489998,1,0
300164502489998,2,1
300164504489998,1,2
300164505489998,1,2
300164505489998,2,0
300164506489998,1,2
300164507489998,1,2
300164508489998,1,0
300164508489998,2,0
300164544489998,1,2
300165045489998,1,2
300165047489998,1,2
300165047489998,2,2
300165112489998,1,2
300165113489998,1,0
300165127489998,1,2
300165128489998,1,2
300165129489998,1,2
300165130489998,1,1
300165131489998,1,2
300165132489998,1,2
300165133489998,1,2
300165133489998,2,2
300165134489998,1,2
300886261489998,1,0
300886261489998,2,2
300886330489998,1,2
300886381489998,1,0
300886483489998,1,0
300886493489998,1,2
300886494489998,1,2
300886497489998,1,2
300886497489998,2,0
300886589489998,1,0
300886608489998,1,2
300886609489998,1,2
300886609489998,2,2
300886618489998,1,0
300886618489998,2,2
300886635489998,1,2
300886635489998,2,0
300886697489998,1,2
300886900489998,1,0
304149141489998,1,2
304149185489998,1,0
304149194489998,1,2
304149246489998,1,2
304149331489998,1,2
304149374489998,1,2
304149374489998,2,0
304149375489998,1,2
304149422489998,1,2
304149423489998,1,2
304149424489998,1,2
304149426489998,2,2
304149427489998,1,2
304149427489998,2,2
304149428489998,1,2
304149429489998,1,0
304149430489998,1,2
304149431489998,1,0
304149432489998,1,2
304149632489998,1,2
304149784489998,1,2
304149790489998,1,2
304149790489998,2,0
304199301489998,1,0
304199368489998,1,0
304199368489998,2,0
304199369489998,1,2
304199427489998,1,0
304199432489998,1,0
304199736489998,1,0
304199738489998,1,0
304199741489998,1,2
304199932489998,1,2
304199962489998,1,0
304200015489998,1,2
304200086489998,1,0
304200108489998,1,2
304200109489998,1,2
304200109489998,2,0
304200110489998,1,2
304200111489998,1,2
304200112489998,1,0
304200112489998,2,0
304200113489998,1,0
304200113489998,2,0
304200119489998,1,2
304200119489998,2,0
304200120489998,1,0
304200120489998,2,0
304200122489998,1,2
304200129489998,1,2
304200135489998,1,2
304200150489998,1,0
304200159489998,1,2
304200161489998,1,0
304200162489998,1,2
304200215489998,1,2
304200215489998,2,0
304200215489998,3,0
304200221489998,1,0
304200224489998,1,2
304200230489998,1,0
304200230489998,3,2
304200267489998,1,2
304200291489998,1,2
304200292489998,1,0
304200292489998,2,0
304200293489998,1,2
304200418489998,1,0
304200419489998,2,2
304200420489998,2,0
304200421489998,1,0
304200422489998,1,0
304200422489998,2,0
304200423489998,1,2
304200423489998,2,0
304200424489998,1,2
304200425489998,1,2
304200426489998,1,0
304200427489998,1,0
304200428489998,1,0
304200429489998,1,0
304200429489998,2,0
304200430489998,1,2
304200431489998,1,2
304200431489998,2,0
304200432489998,1,2
304200433489998,1,2
304200434489998,1,0
304200435489998,1,2
304200436489998,1,2
304200437489998,1,0
304200438489998,1,0
304200439489998,1,0
304200439489998,2,0
304200440489998,1,0
304200441489998,1,2
304200442489998,1,0
304200442489998,2,0
304200443489998,2,0
304200443489998,3,0
304200444489998,1,0
304200444489998,2,2
304200445489998,1,0
304200445489998,2,0
304200446489998,1,2
304200447489998,1,0
304200448489998,2,2
304200449489998,1,0
304200450489998,1,2
304200451489998,1,0
304200451489998,2,0
304200452489998,1,2
304200453489998,1,0
304200454489998,2,0
304200455489998,1,2
304200456489998,1,2
304200457489998,1,0
304200457489998,2,2
304200458489998,1,2
304200460489998,1,2
304200461489998,1,2
304200462489998,1,0
304210379489998,1,0
305230626489998,1,0
305230627489998,1,0
305230636489998,1,0
305230643489998,1,0
305230643489998,2,0
305230735489998,1,2
305230752489998,1,1
305230753489998,1,0
305230754489998,1,0
305230756489998,1,0
305230757489998,1,2
305230777489998,1,0
305230778489998,1,2
305230779489998,1,0
305230780489998,1,2
305230781489998,1,0
305230781489998,2,0
305230782489998,1,0
305230800489998,1,2
305230801489998,1,0
305230837489998,1,0
305231016489998,2,0
305231521489998,1,0
305231593489998,1,2
305231597489998,1,0
305231597489998,3,0
305231610489998,1,0
305231800489998,1,0
305244657489998,1,0
305244658489998,2,0
305244659489998,1,2
305244659489998,2,0
305246873489998,1,2
305246889489998,1,2
305246894489998,1,0
305246895489998,1,2
305246895489998,2,2
305246896489998,1,0
305246897489998,1,2
305246900489998,1,2
305246931489998,1,2
305246932489998,1,2
305246941489998,1,2
305246943489998,1,2
305246951489998,1,2
305246952489998,1,2
305246953489998,1,0
305246954489998,1,2
305246970489998,1,0
305246971489998,1,2
305246972489998,1,2
305246973489998,1,0
305246974489998,1,2
305247000489998,1,2
305247001489998,1,0
305247002489998,1,0
305247003489998,1,2
305247004489998,1,2
305247005489998,1,2
305247006489998,1,0
305247007489998,1,0
305247009489998,1,2
305247010489998,1,0
305247011489998,1,2
305247013489998,1,2
305247014489998,1,2
305247015489998,1,2
305247016489998,1,2
305247017489998,2,2
305247018489998,1,2
305247019489998,1,2
305247020489998,1,2
305247021489998,1,2
305247022489998,1,2
305247027489998,1,2
305247028489998,1,0
305247029489998,1,0
305247030489998,1,0
305247031489998,1,2
305247031489998,2,0
305247034489998,1,2
305247035489998,1,2
305247036489998,1,2
305247037489998,1,2
305247038489998,1,0
306265625489998,1,0
306265994489998,1,2
306266529489998,1,2
306266529489998,2,0
306266530489998,1,2
306266543489998,1,2
306266665489998,1,2
306266665489998,3,2
306266666489998,1,0
306266667489998,1,2
306266668489998,1,0
306266669489998,1,0
306266670489998,1,0
306266671489998,1,2
306266674489998,1,2
306266675489998,1,0
306266676489998,1,2
306266677489998,2,2
306266678489998,1,2
306266678489998,2,0
306268693489998,1,2
306268694489998,1,2
306268695489998,1,2
306268696489998,1,0
306268698489998,1,0
306268698489998,2,2
306268856489998,1,2
306268884489998,2,2
306268885489998,1,2
306268887489998,1,0
306268888489998,2,2
306268894489998,3,2
306268914489998,1,2
306269303489998,1,2
306269304489998,1,0
306269305489998,1,2
306269306489998,1,0
306269307489998,1,0
306269308489998,1,1
306269309489998,1,2
306269310489998,1,0
306269312489998,1,2
306269312489998,2,2
306269313489998,1,2
306269314489998,1,2
306269315489998,1,2
306269316489998,1,2
306269317489998,1,2
306269318489998,1,2
306269318489998,2,2
306269319489998,1,2
306269319489998,2,2
306269320489998,1,2
306269321489998,1,2
306269321489998,2,2
306269322489998,2,2
306269323489998,1,2
306269324489998,1,2
306269324489998,2,0
306269325489998,1,2
306269326489998,1,2
306269327489998,1,2
306275567489998,1,0
306275571489998,1,2
306275595489998,1,2
306275602489998,1,2
306275603489998,2,0
306275606489998,1,2
306275612489998,1,2
306275613489998,1,2
306275665489998,1,2
306275666489998,1,2
306275713489998,1,2
306275714489998,1,2
306275715489998,1,2
306275716489998,1,0
306275717489998,1,2
306275718489998,1,2
306275719489998,1,2
306275720489998,1,2
306275721489998,1,0
306275722489998,1,2
306275723489998,1,2
306275724489998,1,1
306275725489998,1,0
306275726489998,1,0
306275727489998,1,2
306275728489998,2,2
306275729489998,1,2
306275730489998,1,2
306275731489998,1,2
306275732489998,1,2
306275733489998,1,2
306275734489998,1,2
306275735489998,1,2
306275736489998,1,2
306275737489998,1,2
306275738489998,1,2
306335965489998,1,1
306335975489998,1,2
306335977489998,1,2
306336013489998,1,2
306336014489998,1,1
306336017489998,1,0
306336018489998,1,2
306336019489998,1,0
306336044489998,1,1
306336051489998,1,2
306336056489998,1,2
306336057489998,1,2
306336216489998,1,2
306336225489998,1,2
306336262489998,1,2
306336267489998,1,2
306336279489998,1,2
306336281489998,1,2
306336282489998,1,2
306336283489998,1,2
306336285489998,1,2
306336286489998,1,2
306336287489998,1,0
306336312489998,1,2
306336317489998,1,2
306336318489998,1,2
306336319489998,1,2
306336320489998,1,2
306336321489998,1,2
306336322489998,1,2
306336323489998,1,2
306336324489998,1,2
306336325489998,1,2
306336326489998,1,2
306336326489998,2,2
306336327489998,1,0
306336328489998,1,2
306336329489998,1,2
306336329489998,2,0
306336330489998,1,2
306336331489998,1,2
306336332489998,1,2
306336333489998,1,1
306336334489998,2,0
306336335489998,1,2
306336336489998,1,2
306336337489998,1,2
306336338489998,1,2
306336339489998,1,2
306336342489998,1,2
306336343489998,1,2
306336344489998,1,0
306336345489998,1,2
306336345489998,2,2
306336346489998,1,0
306336347489998,1,2
306336347489998,2,2
306336348489998,1,2
306336349489998,1,2
306336350489998,1,2
306336351489998,1,2
306336352489998,1,2
306336354489998,1,2
306336355489998,1,2
306336356489998,1,2
306336357489998,1,2
306336357489998,2,2
306336358489998,1,0
306336359489998,1,2
306336360489998,1,2
306336361489998,1,2
306336362489998,1,2
306336362489998,2,0
306336363489998,1,0
306336364489998,1,2
306336365489998,1,0
306336366489998,1,2
306336367489998,1,2
306336368489998,1,2
306349413489998,1,0
306349414489998,1,0
306349421489998,1,2
306349563489998,1,2
306349564489998,1,2
306349570489998,1,2
306349602489998,1,2
306349688489998,1,2
306349690489998,1,0
306349710489998,1,2
306349710489998,2,0
306349711489998,1,2
306349769489998,1,2
306349770489998,1,2
306349771489998,1,2
306349824489998,1,0
306349825489998,1,0
306349830489998,1,0
306349830489998,2,2
306349831489998,1,2
306349831489998,2,0
306349838489998,1,2
306349914489998,1,2
306349915489998,1,2
306349942489998,1,2
306349971489998,1,0
306349972489998,1,0
306349973489998,1,1
306349974489998,1,2
306350124489998,1,1
306350152489998,1,2
306350168489998,1,2
306350189489998,1,2
306350217489998,1,2
306350218489998,1,2
306350241489998,2,2
306350242489998,1,2
306350297489998,2,2
306350307489998,1,2
306350307489998,2,0
306350308489998,1,2
306350316489998,1,2
306350317489998,1,2
306350318489998,1,2
306350323489998,1,2
306350336489998,1,0
306350444489998,1,0
306350474489998,1,0
306350474489998,2,0
306350476489998,1,2
306350477489998,1,2
306350520489998,1,2
306350521489998,1,1
306350541489998,1,0
335230324489998,1,2
335232167489998,1,1
335232169489998,1,0
335232170489998,1,2
335232171489998,1,2
335232172489998,1,0
335232173489998,1,2
335232178489998,1,2
335232179489998,1,2
335232179489998,2,2
335232181489998,1,2
335232186489998,1,2
335232188489998,1,2
335232190489998,1,2
335232191489998,1,2
335232195489998,1,2
335232196489998,1,2
335232197489998,1,2
335232200489998,1,2
335232200489998,2,1
335232201489998,1,1
335232203489998,1,0
335232207489998,1,2
335232209489998,1,2
335232209489998,2,0
335232210489998,1,2
335445024489998,1,0
335445052489998,1,2
335445052489998,2,2
335445113489998,1,2
335445114489998,1,1
335445114489998,2,2
335445125489998,1,0
335445125489998,2,2
335445127489998,1,2
335445128489998,1,0
335445132489998,1,2
335445157489998,1,2
335445216489998,1,2
335445217489998,1,1
335445218489998,1,0
335445231489998,1,2
335445231489998,2,0
335445249489998,1,2
335445370489998,1,0
335445392489998,1,0
335445394489998,1,2
335445606489998,1,2
337701898489998,1,2
337701902489998,1,1
337701903489998,1,1
337701917489998,1,2
337701950489998,1,2
337701951489998,1,2
337702047489998,1,0
337702048489998,1,0
337702048489998,2,0
337702049489998,1,0
337702088489998,1,2
337702099489998,1,2
337702099489998,2,2
337702099489998,3,2
337702236489998,1,0
337702243489998,1,1
337702244489998,1,2
337702247489998,1,2
337702250489998,1,0
337702252489998,1,2
337702255489998,1,2
337702415489998,1,0
337702436489998,1,2
337702438489998,1,0
337702438489998,2,2
337702458489998,1,0
337702461489998,1,2
337702465489998,1,1
337702471489998,1,2
337702471489998,2,0
337702472489998,1,2
337702474489998,1,0
339004000489998,1,1
339004001489998,1,0
339004002489998,1,0
339004003489998,1,2
339004004489998,1,2
339004005489998,1,0
339004005489998,2,0
339004046489998,1,0
339004046489998,2,0
339004046489998,3,0
339004047489998,1,2
339004048489998,1,2
339004049489998,1,2
339004049489998,2,0
339004050489998,1,2
339004051489998,1,0
339004051489998,2,0
339004052489998,1,2
339004053489998,1,0
339004054489998,1,0
339004055489998,1,0
339004056489998,1,2
339004065489998,2,0
345933244489998,1,2
345933264489998,1,1
345933275489998,1,0
345933282489998,1,0
345933282489998,2,2
345933283489998,1,0
345933290489998,1,2
345933291489998,1,2
345933291489998,3,0
345933293489998,1,0
345933294489998,1,0
345933296489998,1,0
345933332489998,1,2
345933337489998,1,1
345933337489998,3,0
345933338489998,1,1
345933345489998,1,2
345933347489998,1,2
345933348489998,1,0
345933350489998,1,2
345933354489998,1,2
345933355489998,1,1
345933356489998,1,0
345933360489998,1,0
345933361489998,1,1
345933366489998,1,1
345933367489998,1,2
345933368489998,1,1
345933370489998,1,0
345933372489998,1,0
345933380489998,1,1
345933381489998,1,0
345933394489998,1,0
345933394489998,2,2
345933395489998,1,1
345933400489998,1,1
345933401489998,1,2
345933410489998,2,0
345933419489998,1,2
345933428489998,1,0
345933429489998,1,0
345933436489998,1,0
345933439489998,1,0
345933445489998,1,1
345933461489998,1,2
345933480489998,1,0
345933486489998,1,2
345933487489998,1,0
345933511489998,1,0
345933518489998,1,0
345933537489998,1,1
345933647489998,1,2
345933658489998,1,0
345933660489998,1,1
345933661489998,1,0
345933671489998,2,0
345933672489998,1,0
345933673489998,1,2
345933689489998,2,0
345933693489998,1,1
345933694489998,1,2
345933707489998,1,2
345933707489998,2,2
345933712489998,1,2
345933713489998,1,0
345933728489998,1,0
345933729489998,1,2
345933730489998,1,0
345933732489998,1,1
345933733489998,1,1
345933741489998,1,2
345933766489998,1,0
345933769489998,1,2
345933770489998,1,1
345933770489998,3,0
345933772489998,1,0
345933773489998,1,2
345933774489998,1,2
345933775489998,1,0
345933786489998,2,0
345933809489998,1,0
345933821489998,1,1
345933822489998,1,2
345933829489998,1,1
345933830489998,1,2
345933831489998,1,1
345933831489998,2,1
345933841489998,1,1
345933852489998,1,0
345933861489998,1,2
345933875489998,1,2
345933876489998,1,2
345933877489998,1,1
345933886489998,1,1
345933888489998,1,1
345933889489998,1,2
345933895489998,1,0
345933908489998,1,2
345933927489998,1,1
345933927489998,2,2
345933943489998,1,2
345933943489998,2,0
345933946489998,1,2
345933957489998,1,0
345933959489998,1,1
345933959489998,2,0
345934006489998,1,2
345934007489998,1,0
345934007489998,2,2
345934013489998,1,2
345934017489998,1,2
345934017489998,2,0
345934018489998,1,1
345934028489998,1,0
345934028489998,4,2
345934060489998,1,1
345934060489998,2,0
345934062489998,1,2
345934068489998,1,2
345934079489998,1,2
345934080489998,1,1
345934099489998,1,2
345934100489998,1,0
345934113489998,1,1
345934114489998,1,0
345934119489998,1,2
345934120489998,2,1
345934137489998,1,2
345934138489998,1,2
345934141489998,1,1
345934142489998,1,0
345934144489998,1,2
345934166489998,1,0
345934166489998,2,0
345934169489998,1,0
345934169489998,2,1
345934170489998,1,2
345934178489998,1,2
345934185489998,1,2
345934185489998,2,0
345934186489998,1,0
345934188489998,1,2
345934191489998,1,0
345934195489998,1,1
345934201489998,1,1
345934201489998,2,0
345934202489998,1,0
345934207489998,1,1
345934213489998,1,2
345934218489998,1,0
345934229489998,1,0
345934234489998,1,0
345934245489998,1,2
345934245489998,3,0
345934246489998,1,0
345934267489998,1,2
345934272489998,1,1
