EMAP_HEX,EPA2_code,NA_L2NAME
8807,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
8808,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
8809,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
8810,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
8811,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
8812,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
8813,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
8814,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
8815,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
8816,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
8817,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
8818,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
8819,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
8820,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
8821,8.3,SOUTHEASTERN USA PLAINS
8822,8.3,SOUTHEASTERN USA PLAINS
8823,8.3,SOUTHEASTERN USA PLAINS
8824,8.3,SOUTHEASTERN USA PLAINS
8825,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
8826,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
8827,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
8828,8.3,SOUTHEASTERN USA PLAINS
8829,8.3,SOUTHEASTERN USA PLAINS
8830,8.3,SOUTHEASTERN USA PLAINS
8831,8.3,SOUTHEASTERN USA PLAINS
8832,8.3,SOUTHEASTERN USA PLAINS
8833,8.3,SOUTHEASTERN USA PLAINS
8834,9.5,TEXAS-LOUISIANA COASTAL PLAIN
8835,9.5,TEXAS-LOUISIANA COASTAL PLAIN
8836,9.5,TEXAS-LOUISIANA COASTAL PLAIN
8837,9.5,TEXAS-LOUISIANA COASTAL PLAIN
8838,9.5,TEXAS-LOUISIANA COASTAL PLAIN
8931,5.2,MIXED WOOD SHIELD
8932,5.2,MIXED WOOD SHIELD
8933,5.2,MIXED WOOD SHIELD
8934,5.2,MIXED WOOD SHIELD
8935,5.2,MIXED WOOD SHIELD
8936,5.2,MIXED WOOD SHIELD
8937,8.1,MIXED WOOD PLAINS
8938,8.1,MIXED WOOD PLAINS
8939,8.1,MIXED WOOD PLAINS
8940,8.1,MIXED WOOD PLAINS
8941,8.2,CENTRAL USA PLAINS
8942,8.2,CENTRAL USA PLAINS
8943,8.2,CENTRAL USA PLAINS
8944,8.2,CENTRAL USA PLAINS
8945,8.2,CENTRAL USA PLAINS
8946,8.2,CENTRAL USA PLAINS
8947,8.2,CENTRAL USA PLAINS
8948,8.2,CENTRAL USA PLAINS
8949,8.2,CENTRAL USA PLAINS
8950,8.2,CENTRAL USA PLAINS
8951,8.2,CENTRAL USA PLAINS
8952,8.2,CENTRAL USA PLAINS
8953,8.2,CENTRAL USA PLAINS
8954,8.2,CENTRAL USA PLAINS
8955,8.3,SOUTHEASTERN USA PLAINS
8956,8.3,SOUTHEASTERN USA PLAINS
8957,8.3,SOUTHEASTERN USA PLAINS
8958,8.3,SOUTHEASTERN USA PLAINS
8959,8.3,SOUTHEASTERN USA PLAINS
8960,8.3,SOUTHEASTERN USA PLAINS
8961,8.3,SOUTHEASTERN USA PLAINS
8962,8.3,SOUTHEASTERN USA PLAINS
8963,8.3,SOUTHEASTERN USA PLAINS
8964,8.3,SOUTHEASTERN USA PLAINS
8965,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
8966,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
8967,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
8968,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
8969,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
8970,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
8971,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
8972,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
8973,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
8974,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
8975,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
8976,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
8977,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
8978,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
8979,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
8980,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
8981,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
8982,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
8983,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
8984,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
8985,8.3,SOUTHEASTERN USA PLAINS
8986,8.3,SOUTHEASTERN USA PLAINS
8987,8.3,SOUTHEASTERN USA PLAINS
8988,8.3,SOUTHEASTERN USA PLAINS
8989,8.3,SOUTHEASTERN USA PLAINS
8990,8.3,SOUTHEASTERN USA PLAINS
8991,8.3,SOUTHEASTERN USA PLAINS
8992,8.3,SOUTHEASTERN USA PLAINS
8993,8.3,SOUTHEASTERN USA PLAINS
8994,8.3,SOUTHEASTERN USA PLAINS
8995,8.3,SOUTHEASTERN USA PLAINS
8996,8.3,SOUTHEASTERN USA PLAINS
8997,8.3,SOUTHEASTERN USA PLAINS
8998,8.3,SOUTHEASTERN USA PLAINS
8999,9.5,TEXAS-LOUISIANA COASTAL PLAIN
9000,9.5,TEXAS-LOUISIANA COASTAL PLAIN
9001,9.5,TEXAS-LOUISIANA COASTAL PLAIN
9002,9.5,TEXAS-LOUISIANA COASTAL PLAIN
9094,5.2,MIXED WOOD SHIELD
9096,5.2,MIXED WOOD SHIELD
9097,5.2,MIXED WOOD SHIELD
9098,5.2,MIXED WOOD SHIELD
9099,5.2,MIXED WOOD SHIELD
9100,5.2,MIXED WOOD SHIELD
9101,5.2,MIXED WOOD SHIELD
9102,5.2,MIXED WOOD SHIELD
9103,5.2,MIXED WOOD SHIELD
9104,8.1,MIXED WOOD PLAINS
9105,8.1,MIXED WOOD PLAINS
9106,8.1,MIXED WOOD PLAINS
9107,8.2,CENTRAL USA PLAINS
9108,8.2,CENTRAL USA PLAINS
9109,8.2,CENTRAL USA PLAINS
9110,8.2,CENTRAL USA PLAINS
9111,8.2,CENTRAL USA PLAINS
9112,8.2,CENTRAL USA PLAINS
9113,8.2,CENTRAL USA PLAINS
9114,8.2,CENTRAL USA PLAINS
9115,8.2,CENTRAL USA PLAINS
9116,8.2,CENTRAL USA PLAINS
9117,8.2,CENTRAL USA PLAINS
9118,8.3,SOUTHEASTERN USA PLAINS
9119,8.2,CENTRAL USA PLAINS
9120,8.2,CENTRAL USA PLAINS
9121,8.3,SOUTHEASTERN USA PLAINS
9122,8.3,SOUTHEASTERN USA PLAINS
9123,8.3,SOUTHEASTERN USA PLAINS
9124,8.3,SOUTHEASTERN USA PLAINS
9125,8.3,SOUTHEASTERN USA PLAINS
9126,8.3,SOUTHEASTERN USA PLAINS
9127,8.3,SOUTHEASTERN USA PLAINS
9128,8.3,SOUTHEASTERN USA PLAINS
9129,8.3,SOUTHEASTERN USA PLAINS
9130,9.2,TEMPERATE PRAIRIES
9131,9.2,TEMPERATE PRAIRIES
9132,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
9133,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
9134,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
9135,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
9136,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
9137,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
9138,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
9139,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
9140,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
9141,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
9142,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
9143,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
9144,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
9145,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
9146,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
9147,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
9148,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
9149,8.3,SOUTHEASTERN USA PLAINS
9150,8.3,SOUTHEASTERN USA PLAINS
9151,8.3,SOUTHEASTERN USA PLAINS
9152,8.3,SOUTHEASTERN USA PLAINS
9153,8.3,SOUTHEASTERN USA PLAINS
9154,8.3,SOUTHEASTERN USA PLAINS
9155,8.3,SOUTHEASTERN USA PLAINS
9156,8.3,SOUTHEASTERN USA PLAINS
9157,8.3,SOUTHEASTERN USA PLAINS
9158,8.3,SOUTHEASTERN USA PLAINS
9159,8.3,SOUTHEASTERN USA PLAINS
9160,8.3,SOUTHEASTERN USA PLAINS
9161,8.3,SOUTHEASTERN USA PLAINS
9162,8.3,SOUTHEASTERN USA PLAINS
9163,8.3,SOUTHEASTERN USA PLAINS
9164,8.3,SOUTHEASTERN USA PLAINS
9165,8.3,SOUTHEASTERN USA PLAINS
9166,9.5,TEXAS-LOUISIANA COASTAL PLAIN
9167,9.5,TEXAS-LOUISIANA COASTAL PLAIN
9168,9.5,TEXAS-LOUISIANA COASTAL PLAIN
9260,5.2,MIXED WOOD SHIELD
9261,5.2,MIXED WOOD SHIELD
9263,5.2,MIXED WOOD SHIELD
9264,5.2,MIXED WOOD SHIELD
9265,5.2,MIXED WOOD SHIELD
9266,5.2,MIXED WOOD SHIELD
9267,5.2,MIXED WOOD SHIELD
9268,5.2,MIXED WOOD SHIELD
9269,5.2,MIXED WOOD SHIELD
9270,8.1,MIXED WOOD PLAINS
9271,8.1,MIXED WOOD PLAINS
9272,8.1,MIXED WOOD PLAINS
9273,8.1,MIXED WOOD PLAINS
9274,8.1,MIXED WOOD PLAINS
9275,8.2,CENTRAL USA PLAINS
9276,8.2,CENTRAL USA PLAINS
9277,8.2,CENTRAL USA PLAINS
9278,8.2,CENTRAL USA PLAINS
9279,8.2,CENTRAL USA PLAINS
9280,8.1,MIXED WOOD PLAINS
9281,8.2,CENTRAL USA PLAINS
9282,8.2,CENTRAL USA PLAINS
9283,9.2,TEMPERATE PRAIRIES
9284,9.2,TEMPERATE PRAIRIES
9285,9.2,TEMPERATE PRAIRIES
9286,8.3,SOUTHEASTERN USA PLAINS
9287,8.3,SOUTHEASTERN USA PLAINS
9288,8.3,SOUTHEASTERN USA PLAINS
9289,8.3,SOUTHEASTERN USA PLAINS
9290,8.3,SOUTHEASTERN USA PLAINS
9291,8.3,SOUTHEASTERN USA PLAINS
9292,8.3,SOUTHEASTERN USA PLAINS
9293,8.3,SOUTHEASTERN USA PLAINS
9294,8.3,SOUTHEASTERN USA PLAINS
9295,9.2,TEMPERATE PRAIRIES
9296,9.2,TEMPERATE PRAIRIES
9297,9.2,TEMPERATE PRAIRIES
9298,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
9299,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
9300,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
9301,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
9302,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
9303,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
9304,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
9305,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
9306,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
9307,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
9308,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
9309,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
9310,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
9311,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
9312,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
9313,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
9314,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
9315,8.3,SOUTHEASTERN USA PLAINS
9316,8.3,SOUTHEASTERN USA PLAINS
9317,8.3,SOUTHEASTERN USA PLAINS
9318,8.3,SOUTHEASTERN USA PLAINS
9319,8.3,SOUTHEASTERN USA PLAINS
9320,8.3,SOUTHEASTERN USA PLAINS
9321,8.3,SOUTHEASTERN USA PLAINS
9322,8.3,SOUTHEASTERN USA PLAINS
9323,8.3,SOUTHEASTERN USA PLAINS
9324,8.3,SOUTHEASTERN USA PLAINS
9325,8.3,SOUTHEASTERN USA PLAINS
9326,8.3,SOUTHEASTERN USA PLAINS
9327,8.3,SOUTHEASTERN USA PLAINS
9328,8.3,SOUTHEASTERN USA PLAINS
9329,8.3,SOUTHEASTERN USA PLAINS
9330,8.3,SOUTHEASTERN USA PLAINS
9331,8.3,SOUTHEASTERN USA PLAINS
9332,9.5,TEXAS-LOUISIANA COASTAL PLAIN
9333,9.5,TEXAS-LOUISIANA COASTAL PLAIN
9334,9.5,TEXAS-LOUISIANA COASTAL PLAIN
9335,9.5,TEXAS-LOUISIANA COASTAL PLAIN
9428,5.2,MIXED WOOD SHIELD
9429,5.2,MIXED WOOD SHIELD
9430,5.2,MIXED WOOD SHIELD
9431,5.2,MIXED WOOD SHIELD
9432,5.2,MIXED WOOD SHIELD
9433,5.2,MIXED WOOD SHIELD
9434,5.2,MIXED WOOD SHIELD
9435,5.2,MIXED WOOD SHIELD
9436,5.2,MIXED WOOD SHIELD
9437,8.1,MIXED WOOD PLAINS
9438,8.1,MIXED WOOD PLAINS
9439,8.1,MIXED WOOD PLAINS
9440,8.1,MIXED WOOD PLAINS
9441,8.1,MIXED WOOD PLAINS
9442,8.1,MIXED WOOD PLAINS
9443,8.1,MIXED WOOD PLAINS
9444,8.1,MIXED WOOD PLAINS
9445,8.1,MIXED WOOD PLAINS
9446,8.1,MIXED WOOD PLAINS
9447,8.1,MIXED WOOD PLAINS
9448,8.1,MIXED WOOD PLAINS
9449,8.1,MIXED WOOD PLAINS
9450,8.1,MIXED WOOD PLAINS
9451,9.2,TEMPERATE PRAIRIES
9452,9.2,TEMPERATE PRAIRIES
9453,9.2,TEMPERATE PRAIRIES
9454,9.2,TEMPERATE PRAIRIES
9455,8.3,SOUTHEASTERN USA PLAINS
9456,8.3,SOUTHEASTERN USA PLAINS
9457,8.3,SOUTHEASTERN USA PLAINS
9458,8.3,SOUTHEASTERN USA PLAINS
9459,8.3,SOUTHEASTERN USA PLAINS
9460,8.3,SOUTHEASTERN USA PLAINS
9461,8.3,SOUTHEASTERN USA PLAINS
9462,9.2,TEMPERATE PRAIRIES
9463,9.2,TEMPERATE PRAIRIES
9464,9.2,TEMPERATE PRAIRIES
9465,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
9466,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
9467,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
9468,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
9469,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
9470,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
9471,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
9472,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
9473,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
9474,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
9475,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
9476,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
9477,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
9478,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
9479,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
9480,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
9481,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
9482,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
9483,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
9484,8.3,SOUTHEASTERN USA PLAINS
9485,8.3,SOUTHEASTERN USA PLAINS
9486,8.3,SOUTHEASTERN USA PLAINS
9487,8.3,SOUTHEASTERN USA PLAINS
9488,8.3,SOUTHEASTERN USA PLAINS
9489,8.3,SOUTHEASTERN USA PLAINS
9490,8.3,SOUTHEASTERN USA PLAINS
9491,8.3,SOUTHEASTERN USA PLAINS
9492,8.3,SOUTHEASTERN USA PLAINS
9493,8.3,SOUTHEASTERN USA PLAINS
9494,8.3,SOUTHEASTERN USA PLAINS
9495,8.3,SOUTHEASTERN USA PLAINS
